港澳台测试,#genre#
湖南卫视高清,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.0.88:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.0.88:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.0.88:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.0.88:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.0.88:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.0.88:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.0.88:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.0.88:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.0.88:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.0.88:5146$10
湖南卫视超清,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.0.127:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.0.127:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.0.127:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.0.127:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.0.127:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.0.127:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.0.127:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.0.127:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.0.127:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.0.127:5146$10
浙江卫视,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.0.47:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.0.47:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.0.47:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.0.47:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.0.47:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.0.47:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.0.47:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.0.47:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.0.47:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.0.47:5146$10
浙江卫视,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.1.32:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.1.32:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.1.32:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.1.32:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.1.32:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.1.32:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.1.32:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.1.32:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.1.32:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.1.32:5146$10
浙江卫视高清,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.1.33:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.1.33:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.1.33:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.1.33:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.1.33:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.1.33:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.1.33:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.1.33:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.1.33:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.1.33:5146$10
浙江卫视高清,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.0.89:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.0.89:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.0.89:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.0.89:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.0.89:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.0.89:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.0.89:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.0.89:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.0.89:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.0.89:5146$10
江苏卫视,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.0.48:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.0.48:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.0.48:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.0.48:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.0.48:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.0.48:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.0.48:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.0.48:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.0.48:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.0.48:5146$10
江苏卫视,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.1.40:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.1.40:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.1.40:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.1.40:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.1.40:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.1.40:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.1.40:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.1.40:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.1.40:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.1.40:5146$10
江苏卫视高清,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.1.18:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.1.18:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.1.18:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.1.18:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.1.18:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.1.18:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.1.18:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.1.18:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.1.18:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.1.18:5146$10
江苏卫视高清,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.0.90:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.0.90:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.0.90:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.0.90:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.0.90:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.0.90:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.0.90:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.0.90:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.0.90:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.0.90:5146$10
东方卫视,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.0.49:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.0.49:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.0.49:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.0.49:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.0.49:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.0.49:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.0.49:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.0.49:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.0.49:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.0.49:5146$10
东方卫视,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.1.48:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.1.48:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.1.48:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.1.48:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.1.48:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.1.48:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.1.48:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.1.48:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.1.48:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.1.48:5146$10
东方卫视高清,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.1.218:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.1.218:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.1.218:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.1.218:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.1.218:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.1.218:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.1.218:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.1.218:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.1.218:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.1.218:5146$10
东方卫视高清,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.0.98:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.0.98:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.0.98:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.0.98:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.0.98:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.0.98:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.0.98:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.0.98:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.0.98:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.0.98:5146$10
安徽卫视,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.0.50:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.0.50:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.0.50:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.0.50:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.0.50:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.0.50:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.0.50:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.0.50:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.0.50:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.0.50:5146$10
安徽卫视,http://192.168.31.1/rtp.php?domain=Ly4hGBY/QBsgCD4uMQkFVwpHEwAXMTNkGzoLHiosMTE%3D&rtp=239.77.1.13:5146$1#http://192.168.31.1/rtp.php?domain=AS0AXTsSJAs0JRshNAlQECceIQI/PR5v&rtp=239.77.1.13:5146$2#http://192.168.31.1/rtp.php?domain=LBMuHRAOPwIdCGM4MidcDQoeKUE9PThm&rtp=239.77.1.13:5146$3#http://192.168.31.1/rtp.php?domain=LQcxHhd0HUMYDGcuMwkvDTIgKQ8/PR4lGQFzVA%3D%3D&rtp=239.77.1.13:5146$4#http://192.168.31.1/rtp.php?domain=FzEAWjgsEkY0CwNgHw1cUw0sKUM8PR4rGTdzVA%3D%3D&rtp=239.77.1.13:5146$5#http://192.168.31.1/rtp.php?domain=LAQhEjkSJEE3CxsjHQ1cDAksDBkrSg4nNwgYGT5aACwXQEwqCAMefiUJOgIJHxVNEBYzbQ%3D%3D&rtp=239.77.1.13:5146$6#http://192.168.31.1/rtp.php?domain=LDEtXREFQEIYJT0sHQogVg%3D%3D&rtp=239.77.1.13:5146$7#http://192.168.31.1/rtp.php?domain=LVoLEjgrDRgYJmdgNRYGUSYwBwI/OGJv&rtp=239.77.1.13:5146$8#http://192.168.31.1/rtp.php?domain=LVoMWjosLEA1MgAkMyM/DQw3cw0WLjM4NWIAHwUFQSosQSgqC2ZkeCczPUUIJE9E&rtp=239.77.1.13:5146$9#http://192.168.31.1/rtp.php?domain=AS41ETsCPxscMgMhNCQnEiQaBAcQSh0hNQd7GysFOjAXJhZuHAAROQ%3D%3D&rtp=239.77.1.13:5146$10
